model,sample_index,image_id,true_label,target_label,clean_pred,adv_pred,clean_correct,stored_attack_success,quantized_attack_success,selected_for_metrics,stored_vs_quantized_success_match,stored_status,clean_path,attack_path
swin,119,4ca02fd28a5e9703,995,238,995,996,True,True,True,True,True,ok,data/nips2017/images/4ca02fd28a5e9703.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0119/images/final_selected.png
swin,120,04cb9de291399d15,464,450,464,974,True,True,True,True,True,ok,data/nips2017/images/04cb9de291399d15.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0120/images/final_selected.png
swin,121,4cccb215bd60b3c3,32,340,32,974,True,True,True,True,True,ok,data/nips2017/images/4cccb215bd60b3c3.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0121/images/final_selected.png
swin,122,4cd90a6459ce9571,718,621,718,976,True,True,True,True,True,ok,data/nips2017/images/4cd90a6459ce9571.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0122/images/final_selected.png
swin,123,4d0c0f35a0c00bdc,679,431,679,108,True,True,True,True,True,ok,data/nips2017/images/4d0c0f35a0c00bdc.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0123/images/final_selected.png
swin,124,4d1237ccbd9a5b4b,814,422,814,868,True,True,True,True,True,ok,data/nips2017/images/4d1237ccbd9a5b4b.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0124/images/final_selected.png
swin,125,4d008626b4b68665,107,779,107,108,True,True,True,True,True,ok,data/nips2017/images/4d008626b4b68665.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0125/images/final_selected.png
swin,126,4dc360d125c9238c,526,839,526,729,True,True,True,True,True,ok,data/nips2017/images/4dc360d125c9238c.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0126/images/final_selected.png
swin,127,4de063bd5b838f11,1,288,1,971,True,True,True,True,True,ok,data/nips2017/images/4de063bd5b838f11.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0127/images/final_selected.png
swin,128,4e1bdcb677f21fb4,873,778,873,698,True,True,True,True,True,ok,data/nips2017/images/4e1bdcb677f21fb4.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0128/images/final_selected.png
swin,129,4e34df87968bd882,338,378,338,947,True,True,True,True,True,ok,data/nips2017/images/4e34df87968bd882.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0129/images/final_selected.png
swin,130,4edeacef9fb8ec90,718,996,718,525,True,True,True,True,True,ok,data/nips2017/images/4edeacef9fb8ec90.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0130/images/final_selected.png
swin,131,4f04ca75d7aafc0a,839,632,839,972,True,True,True,True,True,ok,data/nips2017/images/4f04ca75d7aafc0a.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0131/images/final_selected.png
swin,132,4f9f0b75f5b04524,57,896,57,41,True,True,True,True,True,ok,data/nips2017/images/4f9f0b75f5b04524.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0132/images/final_selected.png
swin,133,4f553b721705d008,396,2,396,396,True,False,False,False,True,ok,data/nips2017/images/4f553b721705d008.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0133/images/final_selected.png
swin,134,4f722cab5573a5fb,884,391,884,884,True,False,False,False,True,ok,data/nips2017/images/4f722cab5573a5fb.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0134/images/final_selected.png
swin,135,4f5464b7d4682441,975,606,975,970,True,True,True,True,True,ok,data/nips2017/images/4f5464b7d4682441.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0135/images/final_selected.png
swin,136,4fc263d35a3ad3ee,243,122,243,255,True,True,True,True,True,ok,data/nips2017/images/4fc263d35a3ad3ee.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0136/images/final_selected.png
swin,137,4fcc9c949d66a4e0,770,103,770,974,True,True,True,True,True,ok,data/nips2017/images/4fcc9c949d66a4e0.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0137/images/final_selected.png
swin,138,4fff343244f212cc,820,402,820,856,True,True,True,True,True,ok,data/nips2017/images/4fff343244f212cc.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0138/images/final_selected.png
swin,139,5a0e21d54b9c4954,327,145,327,974,True,True,True,True,True,ok,data/nips2017/images/5a0e21d54b9c4954.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0139/images/final_selected.png
swin,140,5a8d5bc9bf40e832,518,633,518,802,True,True,True,True,True,ok,data/nips2017/images/5a8d5bc9bf40e832.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0140/images/final_selected.png
swin,141,5a6439b10c1f6761,319,870,319,82,True,True,True,True,True,ok,data/nips2017/images/5a6439b10c1f6761.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0141/images/final_selected.png
swin,142,5ab3f1edd2f0cb06,386,115,386,385,True,True,True,True,True,ok,data/nips2017/images/5ab3f1edd2f0cb06.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0142/images/final_selected.png
swin,143,5adb3d985cf217a9,404,874,404,895,True,True,True,True,True,ok,data/nips2017/images/5adb3d985cf217a9.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0143/images/final_selected.png
swin,144,5b3a8c63e41802e7,749,757,749,974,True,True,True,True,True,ok,data/nips2017/images/5b3a8c63e41802e7.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0144/images/final_selected.png
swin,145,5b85f98e0105d135,569,932,569,412,True,True,True,True,True,ok,data/nips2017/images/5b85f98e0105d135.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0145/images/final_selected.png
swin,146,5b60477a29c7ef81,415,699,415,974,True,True,True,True,True,ok,data/nips2017/images/5b60477a29c7ef81.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0146/images/final_selected.png
swin,147,5b974695c09ad165,990,392,582,947,False,True,False,False,True,ok,data/nips2017/images/5b974695c09ad165.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0147/images/final_selected.png
swin,148,5bdb8268eadf57d8,851,967,851,475,True,True,True,True,True,ok,data/nips2017/images/5bdb8268eadf57d8.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0148/images/final_selected.png
swin,149,5bf502c4a4b7d04d,9,349,9,974,True,True,True,True,True,ok,data/nips2017/images/5bf502c4a4b7d04d.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0149/images/final_selected.png
swin,150,5c2d823a4d30e3d5,717,893,717,864,True,True,True,True,True,ok,data/nips2017/images/5c2d823a4d30e3d5.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0150/images/final_selected.png
swin,151,5c4eec952ca114a1,347,524,347,350,True,True,True,True,True,ok,data/nips2017/images/5c4eec952ca114a1.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0151/images/final_selected.png
swin,152,5c8bcfa0dbb246ab,817,580,817,479,True,True,True,True,True,ok,data/nips2017/images/5c8bcfa0dbb246ab.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0152/images/final_selected.png
swin,153,5c847b72d1e1713f,555,521,555,757,True,True,True,True,True,ok,data/nips2017/images/5c847b72d1e1713f.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0153/images/final_selected.png
swin,154,05cac1419419ce29,853,549,853,417,True,True,True,True,True,ok,data/nips2017/images/05cac1419419ce29.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0154/images/final_selected.png
swin,155,5cd8864b6e35df82,865,897,865,932,True,True,True,True,True,ok,data/nips2017/images/5cd8864b6e35df82.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0155/images/final_selected.png
swin,156,5ceb9f2e8405b0de,411,63,411,869,True,True,True,True,True,ok,data/nips2017/images/5ceb9f2e8405b0de.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0156/images/final_selected.png
swin,157,5cf72b48fdf5e419,629,743,629,966,True,True,True,True,True,ok,data/nips2017/images/5cf72b48fdf5e419.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0157/images/final_selected.png
swin,158,5d1df4748743d42e,963,321,963,310,True,True,True,True,True,ok,data/nips2017/images/5d1df4748743d42e.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0158/images/final_selected.png
swin,159,5d6b9cadb6f9e1cd,895,745,895,974,True,True,True,True,True,ok,data/nips2017/images/5d6b9cadb6f9e1cd.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0159/images/final_selected.png
swin,160,5d6c4759c26bae8c,546,745,546,546,True,False,False,False,True,ok,data/nips2017/images/5d6c4759c26bae8c.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0160/images/final_selected.png
swin,161,5d23b04cc45bc37b,517,736,517,864,True,True,True,True,True,ok,data/nips2017/images/5d23b04cc45bc37b.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0161/images/final_selected.png
swin,162,5d53f9bc389e98ad,264,467,264,820,True,True,True,True,True,ok,data/nips2017/images/5d53f9bc389e98ad.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0162/images/final_selected.png
swin,163,5d8085ae68e07d72,708,642,708,501,True,True,True,True,True,ok,data/nips2017/images/5d8085ae68e07d72.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0163/images/final_selected.png
swin,164,5d77597361d06d2b,903,91,584,638,False,True,False,False,True,ok,data/nips2017/images/5d77597361d06d2b.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0164/images/final_selected.png
swin,165,5dbfff56258cf9e6,317,384,317,775,True,True,True,True,True,ok,data/nips2017/images/5dbfff56258cf9e6.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0165/images/final_selected.png
swin,166,5dd8e133e66ecd3a,141,345,141,974,True,True,True,True,True,ok,data/nips2017/images/5dd8e133e66ecd3a.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0166/images/final_selected.png
swin,167,5ec826683757ffae,22,368,22,21,True,True,True,True,True,ok,data/nips2017/images/5ec826683757ffae.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0167/images/final_selected.png
swin,168,5efeca6c4c233f01,760,463,760,651,True,True,True,True,True,ok,data/nips2017/images/5efeca6c4c233f01.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0168/images/final_selected.png
swin,169,5f3ea3c6b683fb57,772,61,772,600,True,True,True,True,True,ok,data/nips2017/images/5f3ea3c6b683fb57.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0169/images/final_selected.png
swin,170,05f7c084329ff0c6,972,909,972,974,True,True,True,True,True,ok,data/nips2017/images/05f7c084329ff0c6.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0170/images/final_selected.png
swin,171,5fc906f27c8975d2,978,366,978,974,True,True,True,True,True,ok,data/nips2017/images/5fc906f27c8975d2.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0171/images/final_selected.png
swin,172,5ff168f7d006f69c,682,105,682,668,True,True,True,True,True,ok,data/nips2017/images/5ff168f7d006f69c.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0172/images/final_selected.png
swin,173,06a0e36c443746b5,353,231,353,974,True,True,True,True,True,ok,data/nips2017/images/06a0e36c443746b5.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0173/images/final_selected.png
swin,174,6a50fbe8723a6a4a,562,596,562,974,True,True,True,True,True,ok,data/nips2017/images/6a50fbe8723a6a4a.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0174/images/final_selected.png
swin,175,6a940d1bf69f1d10,557,432,807,807,False,True,False,False,True,ok,data/nips2017/images/6a940d1bf69f1d10.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0175/images/final_selected.png
swin,176,6ab876a15af539c4,983,610,983,913,True,True,True,True,True,ok,data/nips2017/images/6ab876a15af539c4.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0176/images/final_selected.png
swin,177,6ac94c9244f84aa3,672,335,672,634,True,True,True,True,True,ok,data/nips2017/images/6ac94c9244f84aa3.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0177/images/final_selected.png
swin,178,6ad1230d612d7eb7,437,679,437,437,True,False,False,False,True,ok,data/nips2017/images/6ad1230d612d7eb7.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0178/images/final_selected.png
swin,179,6af829a442e2e0e7,129,230,127,405,False,True,False,False,True,ok,data/nips2017/images/6af829a442e2e0e7.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0179/images/final_selected.png
swin,180,6afe58efa85756dc,928,848,928,928,True,False,False,False,True,ok,data/nips2017/images/6afe58efa85756dc.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0180/images/final_selected.png
swin,181,6b27728f0f816dc6,637,873,637,825,True,True,True,True,True,ok,data/nips2017/images/6b27728f0f816dc6.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0181/images/final_selected.png
swin,182,6bb6cf032c1286c5,467,366,467,991,True,True,True,True,True,ok,data/nips2017/images/6bb6cf032c1286c5.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0182/images/final_selected.png
swin,183,6bea02f26beef50d,708,266,708,501,True,True,True,True,True,ok,data/nips2017/images/6bea02f26beef50d.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0183/images/final_selected.png
swin,184,6bff4ecb94f1f84e,858,865,858,974,True,True,True,True,True,ok,data/nips2017/images/6bff4ecb94f1f84e.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0184/images/final_selected.png
swin,185,6c9f8901246faff2,628,688,628,554,True,True,True,True,True,ok,data/nips2017/images/6c9f8901246faff2.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0185/images/final_selected.png
swin,186,6cae4a23623d142b,582,439,582,582,True,False,False,False,True,ok,data/nips2017/images/6cae4a23623d142b.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0186/images/final_selected.png
swin,187,6cc289dc7a8fce86,157,999,157,232,True,True,True,True,True,ok,data/nips2017/images/6cc289dc7a8fce86.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0187/images/final_selected.png
swin,188,6d2d82bc1ba0a956,51,663,51,698,True,True,True,True,True,ok,data/nips2017/images/6d2d82bc1ba0a956.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0188/images/final_selected.png
swin,189,6d6078c60e59e9f4,984,796,984,985,True,True,True,True,True,ok,data/nips2017/images/6d6078c60e59e9f4.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0189/images/final_selected.png
swin,190,6de6432b0f23ae75,104,406,104,294,True,True,True,True,True,ok,data/nips2017/images/6de6432b0f23ae75.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0190/images/final_selected.png
swin,191,6e840c209f5733d5,441,749,441,463,True,True,True,True,True,ok,data/nips2017/images/6e840c209f5733d5.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0191/images/final_selected.png
swin,192,6ecbd7d19f5b9147,595,422,595,975,True,True,True,True,True,ok,data/nips2017/images/6ecbd7d19f5b9147.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0192/images/final_selected.png
swin,193,6efed50f84ec5e01,946,601,946,995,True,True,True,True,True,ok,data/nips2017/images/6efed50f84ec5e01.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0193/images/final_selected.png
swin,194,7a11ae4c1f5e790c,688,499,688,754,True,True,True,True,True,ok,data/nips2017/images/7a11ae4c1f5e790c.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0194/images/final_selected.png
